"GEO_ID","NAME","B01002_001E","B01002_001M","B01002_002E","B01002_002M","B01002_003E","B01002_003M"
"id","Geographic Area Name","Estimate!!Median age --!!Total:","Margin of Error!!Median age --!!Total:","Estimate!!Median age --!!Male","Margin of Error!!Median age --!!Male","Estimate!!Median age --!!Female","Margin of Error!!Median age --!!Female"
"1400000US53053072407","Census Tract 724.07, Pierce County, Washington","44.3","2.6","43.0","8.2","45.3","6.0"
"1400000US53053072408","Census Tract 724.08, Pierce County, Washington","47.1","2.8","46.2","4.1","47.6","3.1"
"1400000US53053072409","Census Tract 724.09, Pierce County, Washington","45.8","3.2","44.5","3.7","48.1","2.7"
"1400000US53053072410","Census Tract 724.10, Pierce County, Washington","47.5","4.3","46.9","5.1","48.1","5.0"
"1400000US53053072503","Census Tract 725.03, Pierce County, Washington","47.7","5.2","45.0","5.1","53.2","5.8"
"1400000US53053072504","Census Tract 725.04, Pierce County, Washington","41.4","2.9","41.2","6.9","41.5","2.8"
"1400000US53053072505","Census Tract 725.05, Pierce County, Washington","46.7","3.0","46.4","4.5","47.1","4.5"
"1400000US53053072506","Census Tract 725.06, Pierce County, Washington","52.1","3.9","53.8","4.1","50.0","3.5"
"1400000US53053072507","Census Tract 725.07, Pierce County, Washington","58.5","5.0","57.7","6.1","59.1","6.3"
"1400000US53053072601","Census Tract 726.01, Pierce County, Washington","34.6","3.3","31.3","4.9","36.6","2.5"
"1400000US53053072602","Census Tract 726.02, Pierce County, Washington","52.3","6.5","48.7","8.7","53.6","5.6"
"1400000US53053072603","Census Tract 726.03, Pierce County, Washington","48.0","7.8","48.7","6.1","46.2","11.0"
"1400000US53053072800","Census Tract 728, Pierce County, Washington","31.7","1.9","30.5","2.9","32.9","2.3"
"1400000US53053072901","Census Tract 729.01, Pierce County, Washington","22.7","1.0","22.0","0.9","24.1","0.8"
"1400000US53053072903","Census Tract 729.03, Pierce County, Washington","23.4","0.7","23.7","0.7","21.4","1.5"
"1400000US53053072905","Census Tract 729.05, Pierce County, Washington","22.2","0.7","22.5","1.2","22.0","1.1"
"1400000US53053072906","Census Tract 729.06, Pierce County, Washington","22.6","0.5","22.4","0.4","26.3","1.9"
"1400000US53053072907","Census Tract 729.07, Pierce County, Washington","22.8","0.8","22.8","1.0","22.8","1.4"
"1400000US53053073001","Census Tract 730.01, Pierce County, Washington","42.9","8.1","41.9","7.0","45.0","9.4"
"1400000US53053073005","Census Tract 730.05, Pierce County, Washington","47.2","7.2","43.9","7.9","48.3","3.4"
"1400000US53053073006","Census Tract 730.06, Pierce County, Washington","45.9","5.5","45.6","5.3","47.4","8.8"
"1400000US53053073108","Census Tract 731.08, Pierce County, Washington","32.0","1.4","31.8","2.1","32.1","2.8"
"1400000US53053073110","Census Tract 731.10, Pierce County, Washington","41.0","5.3","35.9","8.8","43.3","2.2"
"1400000US53053073111","Census Tract 731.11, Pierce County, Washington","35.9","2.8","36.0","3.8","35.8","3.3"
"1400000US53053073113","Census Tract 731.13, Pierce County, Washington","32.4","4.9","30.8","5.5","34.2","4.7"
"1400000US53053073114","Census Tract 731.14, Pierce County, Washington","38.3","8.1","34.8","7.9","41.0","6.1"
"1400000US53053073115","Census Tract 731.15, Pierce County, Washington","40.1","3.8","43.2","3.6","37.2","5.6"
"1400000US53053073116","Census Tract 731.16, Pierce County, Washington","35.3","3.3","34.3","5.7","36.2","3.4"
"1400000US53053073117","Census Tract 731.17, Pierce County, Washington","43.2","4.7","42.6","5.5","43.5","5.9"
"1400000US53053073118","Census Tract 731.18, Pierce County, Washington","44.0","4.7","44.5","6.1","43.5","6.6"
"1400000US53053073119","Census Tract 731.19, Pierce County, Washington","47.8","2.4","48.0","2.6","47.3","3.2"
"1400000US53053073120","Census Tract 731.20, Pierce County, Washington","32.6","3.0","29.9","7.0","33.5","2.7"
"1400000US53053073121","Census Tract 731.21, Pierce County, Washington","38.2","3.4","39.1","4.7","37.8","3.7"
"1400000US53053073122","Census Tract 731.22, Pierce County, Washington","33.6","1.2","33.2","3.5","33.9","3.2"
"1400000US53053073123","Census Tract 731.23, Pierce County, Washington","39.2","1.6","37.8","2.7","39.8","1.8"
"1400000US53053073124","Census Tract 731.24, Pierce County, Washington","36.6","4.8","36.1","9.5","37.5","4.2"
"1400000US53053073125","Census Tract 731.25, Pierce County, Washington","32.3","1.4","30.2","1.4","37.1","3.2"
"1400000US53053073126","Census Tract 731.26, Pierce County, Washington","27.3","3.5","27.5","4.9","27.2","4.8"
"1400000US53053073200","Census Tract 732, Pierce County, Washington","40.8","4.9","40.6","4.2","41.0","6.9"
"1400000US53053073301","Census Tract 733.01, Pierce County, Washington","33.9","2.5","35.2","4.4","33.6","1.8"
"1400000US53053073302","Census Tract 733.02, Pierce County, Washington","35.9","4.6","34.5","4.6","37.6","6.2"
"1400000US53053073404","Census Tract 734.04, Pierce County, Washington","42.4","5.8","40.8","5.5","46.0","7.8"
"1400000US53053073405","Census Tract 734.05, Pierce County, Washington","36.8","4.2","32.7","5.4","40.3","4.5"
"1400000US53053073406","Census Tract 734.06, Pierce County, Washington","36.0","4.5","33.8","6.1","36.5","5.4"
"1400000US53053073407","Census Tract 734.07, Pierce County, Washington","39.4","3.8","36.1","4.1","45.0","7.0"
"1400000US53053073408","Census Tract 734.08, Pierce County, Washington","40.9","1.9","41.5","2.7","40.6","2.9"
"1400000US53053073500","Census Tract 735, Pierce County, Washington","41.4","4.8","41.2","7.3","41.5","5.9"
"1400000US53053940001","Census Tract 9400.01, Pierce County, Washington","48.0","1.2","48.0","1.7","48.1","1.5"
"1400000US53053940002","Census Tract 9400.02, Pierce County, Washington","36.3","1.4","34.8","3.2","37.1","2.0"
"1400000US53053940003","Census Tract 9400.03, Pierce County, Washington","30.7","1.3","30.4","2.3","30.7","1.4"
"1400000US53053940004","Census Tract 9400.04, Pierce County, Washington","47.0","2.2","45.5","3.3","48.0","1.9"
"1400000US53053940005","Census Tract 9400.05, Pierce County, Washington","37.1","1.1","36.1","1.8","38.0","1.5"
"1400000US53053940006","Census Tract 9400.06, Pierce County, Washington","26.9","3.3","17.0","2.3","31.2","1.2"
"1400000US53053940007","Census Tract 9400.07, Pierce County, Washington","32.8","2.4","32.8","2.7","32.8","4.2"
"1400000US53053940008","Census Tract 9400.08, Pierce County, Washington","36.9","1.7","35.9","1.6","38.3","2.6"
"1400000US53053940009","Census Tract 9400.09, Pierce County, Washington","41.6","2.4","40.2","3.8","43.1","2.7"
"1400000US53053940010","Census Tract 9400.10, Pierce County, Washington","38.6","8.9","35.3","8.6","44.4","6.7"
"1400000US53053940011","Census Tract 9400.11, Pierce County, Washington","47.7","1.9","47.9","2.2","47.6","2.5"
"1400000US53055960100","Census Tract 9601, San Juan County, Washington","57.5","1.6","56.5","2.6","58.3","1.6"
"1400000US53055960300","Census Tract 9603, San Juan County, Washington","58.1","1.3","57.9","1.4","58.4","1.6"
"1400000US53055960400","Census Tract 9604, San Juan County, Washington","42.2","2.3","41.4","2.6","42.6","3.5"
"1400000US53055960500","Census Tract 9605, San Juan County, Washington","60.5","1.4","60.6","1.6","60.3","1.7"
"1400000US53055990100","Census Tract 9901, San Juan County, Washington","-","**","-","**","-","**"
"1400000US53057940200","Census Tract 9402, Skagit County, Washington","57.3","1.8","55.9","2.6","58.5","2.7"
"1400000US53057940300","Census Tract 9403, Skagit County, Washington","53.6","1.6","53.1","1.6","54.3","2.2"
"1400000US53057940400","Census Tract 9404, Skagit County, Washington","47.9","1.8","45.4","2.3","48.9","1.5"
"1400000US53057940500","Census Tract 9405, Skagit County, Washington","41.4","2.3","38.9","3.3","42.8","2.7"
"1400000US53057940600","Census Tract 9406, Skagit County, Washington","53.0","5.8","48.3","6.4","54.4","4.4"
"1400000US53057940700","Census Tract 9407, Skagit County, Washington","51.2","3.1","47.0","5.4","52.8","2.5"
"1400000US53057940800","Census Tract 9408, Skagit County, Washington","57.5","1.8","56.4","2.6","58.2","1.7"
"1400000US53057950100","Census Tract 9501, Skagit County, Washington","63.8","1.5","63.9","2.3","63.7","2.0"
"1400000US53057950800","Census Tract 9508, Skagit County, Washington","43.2","2.9","45.2","3.4","40.9","3.9"
"1400000US53057950900","Census Tract 9509, Skagit County, Washington","40.3","5.0","37.0","6.3","41.9","5.8"
"1400000US53057951000","Census Tract 9510, Skagit County, Washington","46.4","4.5","47.0","6.2","46.3","6.5"
"1400000US53057951100","Census Tract 9511, Skagit County, Washington","50.3","6.3","44.7","6.1","53.9","1.9"
"1400000US53057951200","Census Tract 9512, Skagit County, Washington","47.0","3.9","49.0","4.1","46.4","3.7"
"1400000US53057951300","Census Tract 9513, Skagit County, Washington","39.6","2.9","45.5","5.0","31.1","2.7"
"1400000US53057951400","Census Tract 9514, Skagit County, Washington","34.8","2.8","33.8","2.9","35.6","5.9"
"1400000US53057951500","Census Tract 9515, Skagit County, Washington","35.0","2.1","34.4","3.8","36.2","2.5"
"1400000US53057951600","Census Tract 9516, Skagit County, Washington","41.5","2.0","41.8","4.8","41.2","4.5"
"1400000US53057951700","Census Tract 9517, Skagit County, Washington","38.2","3.7","36.8","4.6","39.6","3.7"
"1400000US53057951800","Census Tract 9518, Skagit County, Washington","31.0","4.7","32.0","4.8","29.2","3.4"
"1400000US53057951900","Census Tract 9519, Skagit County, Washington","49.8","2.1","47.4","3.4","50.5","2.0"
"1400000US53057952100","Census Tract 9521, Skagit County, Washington","52.5","4.6","51.4","6.3","52.8","5.1"
"1400000US53057952200","Census Tract 9522, Skagit County, Washington","32.7","2.9","27.8","4.0","40.1","4.9"
"1400000US53057952301","Census Tract 9523.01, Skagit County, Washington","27.9","2.8","26.2","3.5","30.2","3.4"
"1400000US53057952302","Census Tract 9523.02, Skagit County, Washington","33.8","2.2","32.0","1.4","37.4","4.5"
"1400000US53057952401","Census Tract 9524.01, Skagit County, Washington","38.4","4.7","38.9","4.2","36.0","6.3"
"1400000US53057952402","Census Tract 9524.02, Skagit County, Washington","44.5","3.1","37.8","4.9","46.7","3.7"
"1400000US53057952500","Census Tract 9525, Skagit County, Washington","38.1","4.7","35.2","5.7","43.1","11.5"
"1400000US53057952600","Census Tract 9526, Skagit County, Washington","41.6","5.0","39.0","7.0","42.9","3.6"
"1400000US53057952700","Census Tract 9527, Skagit County, Washington","46.2","3.3","46.1","4.6","46.2","4.7"
"1400000US53057990100","Census Tract 9901, Skagit County, Washington","-","**","-","**","-","**"
"1400000US53059950100","Census Tract 9501, Skamania County, Washington","34.6","22.6","50.1","22.6","26.4","27.0"
"1400000US53059950200","Census Tract 9502, Skamania County, Washington","52.6","2.4","52.8","2.7","52.2","3.1"
"1400000US53059950300","Census Tract 9503, Skamania County, Washington","48.2","4.6","44.6","4.7","49.8","3.1"
"1400000US53059950400","Census Tract 9504, Skamania County, Washington","50.1","5.1","51.3","5.5","48.6","5.7"
"1400000US53059950500","Census Tract 9505, Skamania County, Washington","36.2","3.1","30.9","10.1","39.8","6.9"
"1400000US53061040100","Census Tract 401, Snohomish County, Washington","33.1","3.2","30.3","3.3","37.7","4.0"
"1400000US53061040200","Census Tract 402, Snohomish County, Washington","37.5","4.8","40.4","6.8","36.6","4.7"
"1400000US53061040300","Census Tract 403, Snohomish County, Washington","38.4","5.3","36.1","2.6","43.8","8.7"
"1400000US53061040400","Census Tract 404, Snohomish County, Washington","31.2","3.4","28.6","3.5","37.8","1.7"
"1400000US53061040500","Census Tract 405, Snohomish County, Washington","36.2","2.1","36.1","2.3","36.4","3.4"
"1400000US53061040700","Census Tract 407, Snohomish County, Washington","39.2","2.7","36.9","4.6","43.2","6.3"
"1400000US53061040800","Census Tract 408, Snohomish County, Washington","38.2","3.7","37.0","2.6","42.5","10.6"
"1400000US53061040900","Census Tract 409, Snohomish County, Washington","39.8","3.3","40.8","3.5","38.8","6.7"
"1400000US53061041000","Census Tract 410, Snohomish County, Washington","42.6","4.9","42.0","5.2","43.8","8.0"
"1400000US53061041100","Census Tract 411, Snohomish County, Washington","35.7","2.6","33.1","2.8","38.9","5.6"
"1400000US53061041201","Census Tract 412.01, Snohomish County, Washington","36.8","2.4","34.1","5.6","39.3","3.5"
"1400000US53061041202","Census Tract 412.02, Snohomish County, Washington","37.1","3.6","39.2","2.2","34.8","1.9"
"1400000US53061041301","Census Tract 413.01, Snohomish County, Washington","46.7","3.7","45.7","4.5","48.2","5.0"
"1400000US53061041303","Census Tract 413.03, Snohomish County, Washington","35.5","2.0","35.6","4.8","35.4","3.9"
"1400000US53061041304","Census Tract 413.04, Snohomish County, Washington","46.3","2.7","46.9","3.9","46.0","3.5"
"1400000US53061041400","Census Tract 414, Snohomish County, Washington","40.8","5.6","40.5","9.1","41.0","5.1"
"1400000US53061041500","Census Tract 415, Snohomish County, Washington","36.5","8.3","33.6","9.1","39.3","11.4"
"1400000US53061041601","Census Tract 416.01, Snohomish County, Washington","39.2","3.7","40.0","2.2","36.8","3.2"
"1400000US53061041605","Census Tract 416.05, Snohomish County, Washington","37.0","3.3","34.4","3.6","41.2","2.6"
"1400000US53061041606","Census Tract 416.06, Snohomish County, Washington","36.7","1.7","36.7","2.9","36.6","1.9"
"1400000US53061041607","Census Tract 416.07, Snohomish County, Washington","39.8","1.3","39.7","2.4","39.9","2.2"
"1400000US53061041608","Census Tract 416.08, Snohomish County, Washington","38.2","1.4","38.1","2.0","38.6","2.4"
"1400000US53061041701","Census Tract 417.01, Snohomish County, Washington","34.5","1.6","33.8","1.6","36.9","5.3"
"1400000US53061041703","Census Tract 417.03, Snohomish County, Washington","35.6","1.5","34.7","1.8","36.7","5.1"
"1400000US53061041704","Census Tract 417.04, Snohomish County, Washington","35.8","2.8","35.3","2.2","36.3","6.0"
"1400000US53061041805","Census Tract 418.05, Snohomish County, Washington","38.2","2.1","37.8","3.1","38.6","4.7"
"1400000US53061041806","Census Tract 418.06, Snohomish County, Washington","30.1","3.2","28.8","3.0","31.3","3.5"
"1400000US53061041808","Census Tract 418.08, Snohomish County, Washington","35.8","2.8","41.0","6.7","32.0","8.0"
"1400000US53061041809","Census Tract 418.09, Snohomish County, Washington","31.3","3.1","30.5","3.4","32.8","6.5"
"1400000US53061041810","Census Tract 418.10, Snohomish County, Washington","30.3","1.9","30.2","1.5","31.1","7.6"
"1400000US53061041811","Census Tract 418.11, Snohomish County, Washington","34.2","3.2","35.8","4.5","33.5","3.4"
"1400000US53061041812","Census Tract 418.12, Snohomish County, Washington","33.9","3.5","32.7","4.3","36.2","5.8"
"1400000US53061041901","Census Tract 419.01, Snohomish County, Washington","36.7","2.4","35.6","4.2","37.2","2.9"
"1400000US53061041903","Census Tract 419.03, Snohomish County, Washington","30.5","1.2","28.8","2.0","32.9","3.1"
"1400000US53061041904","Census Tract 419.04, Snohomish County, Washington","34.4","2.6","35.6","3.6","30.6","4.2"
"1400000US53061041905","Census Tract 419.05, Snohomish County, Washington","33.7","1.7","34.6","2.6","32.9","1.4"
"1400000US53061042001","Census Tract 420.01, Snohomish County, Washington","46.3","4.5","50.5","3.2","43.6","2.9"
"1400000US53061042003","Census Tract 420.03, Snohomish County, Washington","45.7","3.5","44.3","2.9","48.4","4.7"
"1400000US53061042004","Census Tract 420.04, Snohomish County, Washington","39.6","4.3","37.7","4.5","44.0","9.3"
"1400000US53061042005","Census Tract 420.05, Snohomish County, Washington","46.7","1.9","47.0","2.5","46.4","2.3"
"1400000US53061042006","Census Tract 420.06, Snohomish County, Washington","38.3","5.5","35.5","1.7","43.0","6.4"
"1400000US53061050101","Census Tract 501.01, Snohomish County, Washington","40.3","2.7","39.4","2.0","42.5","4.9"
"1400000US53061050102","Census Tract 501.02, Snohomish County, Washington","39.1","5.8","38.6","5.8","40.2","8.1"
"1400000US53061050200","Census Tract 502, Snohomish County, Washington","54.1","2.7","53.4","5.1","54.4","2.1"
"1400000US53061050300","Census Tract 503, Snohomish County, Washington","48.4","3.6","46.1","4.7","52.3","3.0"
"1400000US53061050401","Census Tract 504.01, Snohomish County, Washington","43.2","2.6","43.2","2.8","43.4","6.0"
"1400000US53061050402","Census Tract 504.02, Snohomish County, Washington","43.0","4.1","40.9","5.2","44.5","3.2"
"1400000US53061050500","Census Tract 505, Snohomish County, Washington","57.4","2.9","56.0","4.9","59.2","2.3"
"1400000US53061050600","Census Tract 506, Snohomish County, Washington","49.1","2.9","48.9","3.4","49.6","3.1"
"1400000US53061050700","Census Tract 507, Snohomish County, Washington","36.2","5.0","33.8","5.0","38.2","6.1"
"1400000US53061050800","Census Tract 508, Snohomish County, Washington","42.3","3.8","42.4","6.2","41.7","5.6"
"1400000US53061050900","Census Tract 509, Snohomish County, Washington","32.7","3.6","31.4","4.8","37.3","8.2"
"1400000US53061051000","Census Tract 510, Snohomish County, Washington","37.0","2.3","37.2","2.5","36.8","3.7"
"1400000US53061051100","Census Tract 511, Snohomish County, Washington","42.3","3.2","38.2","3.0","47.0","3.8"
"1400000US53061051200","Census Tract 512, Snohomish County, Washington","36.9","3.2","36.5","2.5","37.4","4.2"
"1400000US53061051300","Census Tract 513, Snohomish County, Washington","37.2","1.6","33.6","6.1","38.2","2.4"
"1400000US53061051400","Census Tract 514, Snohomish County, Washington","37.2","2.1","35.5","6.6","38.5","4.0"
"1400000US53061051500","Census Tract 515, Snohomish County, Washington","37.1","4.0","36.2","6.4","38.3","5.6"
"1400000US53061051601","Census Tract 516.01, Snohomish County, Washington","36.6","3.5","37.0","3.2","36.0","7.9"
"1400000US53061051602","Census Tract 516.02, Snohomish County, Washington","49.2","3.4","49.4","4.6","49.1","5.8"
"1400000US53061051701","Census Tract 517.01, Snohomish County, Washington","39.3","3.3","39.6","4.3","39.2","4.2"
"1400000US53061051702","Census Tract 517.02, Snohomish County, Washington","43.9","2.1","40.8","3.3","46.0","2.2"
"1400000US53061051802","Census Tract 518.02, Snohomish County, Washington","37.7","2.7","37.5","3.4","38.1","3.8"
"1400000US53061051803","Census Tract 518.03, Snohomish County, Washington","27.5","2.0","29.2","2.4","26.0","1.4"
"1400000US53061051804","Census Tract 518.04, Snohomish County, Washington","33.2","0.8","31.3","1.8","35.4","3.7"
"1400000US53061051905","Census Tract 519.05, Snohomish County, Washington","36.8","2.0","37.0","2.9","36.5","2.5"
"1400000US53061051912","Census Tract 519.12, Snohomish County, Washington","45.1","3.2","40.6","7.9","48.2","3.6"
"1400000US53061051913","Census Tract 519.13, Snohomish County, Washington","41.7","2.3","40.3","2.9","43.3","2.9"
"1400000US53061051914","Census Tract 519.14, Snohomish County, Washington","46.8","2.2","46.0","2.5","47.5","2.9"
"1400000US53061051915","Census Tract 519.15, Snohomish County, Washington","36.2","1.7","34.5","3.5","37.3","4.0"
"1400000US53061051916","Census Tract 519.16, Snohomish County, Washington","37.6","2.5","35.8","3.4","38.3","1.6"
"1400000US53061051917","Census Tract 519.17, Snohomish County, Washington","40.4","2.3","37.8","2.9","42.3","4.0"
"1400000US53061051918","Census Tract 519.18, Snohomish County, Washington","41.0","4.2","38.9","7.5","42.8","3.3"
"1400000US53061051921","Census Tract 519.21, Snohomish County, Washington","34.1","1.9","34.7","2.4","33.5","2.1"
"1400000US53061051922","Census Tract 519.22, Snohomish County, Washington","34.6","1.1","35.1","1.4","34.2","1.3"
"1400000US53061051923","Census Tract 519.23, Snohomish County, Washington","30.8","2.3","28.8","3.3","33.1","3.0"
"1400000US53061051924","Census Tract 519.24, Snohomish County, Washington","34.0","2.2","33.1","1.3","35.5","1.3"
"1400000US53061051925","Census Tract 519.25, Snohomish County, Washington","34.6","1.1","35.1","2.4","34.4","1.1"
"1400000US53061051926","Census Tract 519.26, Snohomish County, Washington","39.0","1.6","39.2","2.0","38.8","2.3"
"1400000US53061051927","Census Tract 519.27, Snohomish County, Washington","38.4","2.5","38.1","3.9","39.0","2.9"
"1400000US53061051928","Census Tract 519.28, Snohomish County, Washington","30.9","3.8","30.7","1.4","34.6","10.5"
"1400000US53061052003","Census Tract 520.03, Snohomish County, Washington","30.4","1.9","28.8","3.9","31.5","2.0"
"1400000US53061052004","Census Tract 520.04, Snohomish County, Washington","39.8","2.5","39.4","2.9","40.5","3.8"
"1400000US53061052005","Census Tract 520.05, Snohomish County, Washington","44.9","5.7","45.1","6.2","44.7","9.0"
"1400000US53061052006","Census Tract 520.06, Snohomish County, Washington","39.9","1.3","39.2","2.6","40.7","2.6"
"1400000US53061052007","Census Tract 520.07, Snohomish County, Washington","35.6","2.1","33.8","2.6","37.3","2.5"
"1400000US53061052104","Census Tract 521.04, Snohomish County, Washington","32.9","2.2","35.9","4.0","28.7","4.0"
"1400000US53061052105","Census Tract 521.05, Snohomish County, Washington","50.0","4.6","50.4","7.3","49.4","5.2"
"1400000US53061052107","Census Tract 521.07, Snohomish County, Washington","35.9","1.2","35.8","1.4","36.0","3.3"
"1400000US53061052108","Census Tract 521.08, Snohomish County, Washington","43.9","4.4","44.2","5.0","43.6","6.0"
"1400000US53061052112","Census Tract 521.12, Snohomish County, Washington","47.2","3.1","47.9","4.5","46.2","3.7"
"1400000US53061052113","Census Tract 521.13, Snohomish County, Washington","46.5","3.0","46.3","5.1","46.6","3.1"
"1400000US53061052114","Census Tract 521.14, Snohomish County, Washington","40.0","1.5","40.2","2.6","39.8","2.3"
"1400000US53061052115","Census Tract 521.15, Snohomish County, Washington","36.5","2.1","35.6","2.5","37.3","2.7"
"1400000US53061052118","Census Tract 521.18, Snohomish County, Washington","37.3","2.7","33.4","2.9","40.1","3.7"
"1400000US53061052203","Census Tract 522.03, Snohomish County, Washington","36.6","1.8","37.3","2.4","35.2","3.4"
"1400000US53061052204","Census Tract 522.04, Snohomish County, Washington","32.2","1.5","34.6","3.4","30.9","2.2"
"1400000US53061052206","Census Tract 522.06, Snohomish County, Washington","39.5","4.0","36.8","4.8","40.9","4.0"
"1400000US53061052207","Census Tract 522.07, Snohomish County, Washington","39.0","3.7","37.2","6.3","40.1","3.8"
"1400000US53061052208","Census Tract 522.08, Snohomish County, Washington","30.8","3.8","33.1","2.7","29.5","2.6"
"1400000US53061052209","Census Tract 522.09, Snohomish County, Washington","35.7","1.1","36.1","1.1","33.4","2.9"
"1400000US53061052301","Census Tract 523.01, Snohomish County, Washington","45.2","1.6","45.2","2.2","45.2","2.5"
"1400000US53061052302","Census Tract 523.02, Snohomish County, Washington","43.6","3.1","41.5","3.3","45.8","3.0"
"1400000US53061052401","Census Tract 524.01, Snohomish County, Washington","42.4","4.4","37.7","7.2","43.9","3.8"
"1400000US53061052402","Census Tract 524.02, Snohomish County, Washington","36.5","1.9","35.9","2.0","37.7","3.5"
"1400000US53061052502","Census Tract 525.02, Snohomish County, Washington","40.3","4.1","40.3","4.5","40.4","7.3"
"1400000US53061052503","Census Tract 525.03, Snohomish County, Washington","34.5","1.6","33.8","2.2","35.2","2.1"
"1400000US53061052504","Census Tract 525.04, Snohomish County, Washington","41.8","3.0","39.9","4.3","42.8","5.9"
"1400000US53061052603","Census Tract 526.03, Snohomish County, Washington","37.5","2.1","37.8","3.2","37.2","2.4"
"1400000US53061052604","Census Tract 526.04, Snohomish County, Washington","39.1","2.5","35.6","3.4","40.6","4.7"
"1400000US53061052605","Census Tract 526.05, Snohomish County, Washington","39.5","3.3","38.2","4.0","40.2","4.1"
"1400000US53061052606","Census Tract 526.06, Snohomish County, Washington","32.9","3.4","31.3","2.3","35.8","3.5"
"1400000US53061052607","Census Tract 526.07, Snohomish County, Washington","36.8","1.8","35.4","2.5","37.8","2.1"
"1400000US53061052701","Census Tract 527.01, Snohomish County, Washington","44.3","6.5","42.8","8.8","46.2","6.5"
"1400000US53061052705","Census Tract 527.05, Snohomish County, Washington","38.1","3.1","36.1","5.0","40.0","3.4"
"1400000US53061052706","Census Tract 527.06, Snohomish County, Washington","30.6","1.5","30.5","2.8","30.8","1.8"
"1400000US53061052707","Census Tract 527.07, Snohomish County, Washington","35.3","2.7","35.7","2.1","33.6","5.1"
"1400000US53061052708","Census Tract 527.08, Snohomish County, Washington","40.8","3.8","40.6","5.0","40.9","4.6"
"1400000US53061052709","Census Tract 527.09, Snohomish County, Washington","37.5","2.9","34.5","5.4","39.3","2.8"
"1400000US53061052803","Census Tract 528.03, Snohomish County, Washington","34.5","2.3","35.0","2.8","33.8","3.7"
"1400000US53061052804","Census Tract 528.04, Snohomish County, Washington","41.5","7.0","37.9","7.1","45.0","9.1"
"1400000US53061052805","Census Tract 528.05, Snohomish County, Washington","48.3","3.6","43.6","6.9","51.1","2.9"
"1400000US53061052806","Census Tract 528.06, Snohomish County, Washington","32.6","3.1","31.5","2.7","34.7","4.2"
"1400000US53061052903","Census Tract 529.03, Snohomish County, Washington","29.9","2.4","28.8","4.1","30.2","2.6"
"1400000US53061052904","Census Tract 529.04, Snohomish County, Washington","37.7","4.8","41.6","6.8","34.8","6.3"
"1400000US53061052905","Census Tract 529.05, Snohomish County, Washington","37.3","2.9","33.0","4.6","42.6","4.1"
"1400000US53061052906","Census Tract 529.06, Snohomish County, Washington","39.2","4.0","40.5","5.3","37.5","4.0"
"1400000US53061053101","Census Tract 531.01, Snohomish County, Washington","35.1","3.2","32.6","4.3","36.2","2.7"
"1400000US53061053102","Census Tract 531.02, Snohomish County, Washington","44.1","4.5","45.4","5.4","43.6","9.0"
"1400000US53061053201","Census Tract 532.01, Snohomish County, Washington","51.6","3.3","50.7","6.5","52.1","2.9"
"1400000US53061053202","Census Tract 532.02, Snohomish County, Washington","50.5","3.6","51.2","3.9","49.8","5.7"
"1400000US53061053301","Census Tract 533.01, Snohomish County, Washington","33.6","3.0","29.3","5.9","38.1","3.2"
"1400000US53061053302","Census Tract 533.02, Snohomish County, Washington","44.7","4.0","44.0","4.3","46.6","4.4"
"1400000US53061053400","Census Tract 534, Snohomish County, Washington","50.9","4.8","52.9","5.2","49.8","8.7"
"1400000US53061053504","Census Tract 535.04, Snohomish County, Washington","39.7","2.6","39.4","3.2","40.0","3.8"
"1400000US53061053505","Census Tract 535.05, Snohomish County, Washington","43.4","2.1","44.3","2.6","42.2","2.4"
"1400000US53061053506","Census Tract 535.06, Snohomish County, Washington","48.2","3.7","50.4","3.5","45.7","5.9"
"1400000US53061053507","Census Tract 535.07, Snohomish County, Washington","37.5","3.5","37.9","4.5","36.9","3.7"
"1400000US53061053508","Census Tract 535.08, Snohomish County, Washington","38.8","5.9","38.5","5.9","39.7","12.8"
"1400000US53061053509","Census Tract 535.09, Snohomish County, Washington","37.6","1.3","37.0","5.9","38.4","1.9"
"1400000US53061053602","Census Tract 536.02, Snohomish County, Washington","41.9","5.7","41.4","9.0","42.9","5.7"
"1400000US53061053603","Census Tract 536.03, Snohomish County, Washington","44.6","1.5","44.6","1.6","44.6","4.4"
"1400000US53061053604","Census Tract 536.04, Snohomish County, Washington","39.4","3.3","41.2","4.2","37.8","4.0"
"1400000US53061053700","Census Tract 537, Snohomish County, Washington","45.9","4.4","46.0","4.5","45.7","5.2"
"1400000US53061053801","Census Tract 538.01, Snohomish County, Washington","43.2","7.5","46.1","8.6","39.3","8.9"
"1400000US53061053802","Census Tract 538.02, Snohomish County, Washington","38.2","2.8","38.0","4.0","38.3","2.8"
"1400000US53061053803","Census Tract 538.03, Snohomish County, Washington","49.0","3.5","48.1","6.2","49.5","2.6"
"1400000US53061940001","Census Tract 9400.01, Snohomish County, Washington","45.5","1.9","43.7","2.3","46.7","1.8"
"1400000US53061940002","Census Tract 9400.02, Snohomish County, Washington","44.8","3.2","46.1","7.0","44.5","2.7"
"1400000US53061990002","Census Tract 9900.02, Snohomish County, Washington","-","**","-","**","-","**"
"1400000US53061990100","Census Tract 9901, Snohomish County, Washington","-","**","-","**","-","**"
"1400000US53063000200","Census Tract 2, Spokane County, Washington","32.9","4.1","30.6","5.0","34.7","7.0"
"1400000US53063000300","Census Tract 3, Spokane County, Washington","33.8","2.6","31.4","4.2","35.2","2.1"
